31884,3.441,-49.81
31894,3.451,-49.81
31903,3.46,-49.81
31913,3.47,-49.81
31924,3.481,-49.99
31934,3.491,-50.17
31944,3.501,-49.99
31953,3.51,-49.81
31964,3.521,-49.81
31974,3.531,-49.81
31984,3.541,-49.81
31993,3.55,-49.81
32004,3.561,-49.81
32014,3.571,-49.81
32024,3.581,-49.81
32033,3.59,-49.81
32044,3.601,-49.81
32054,3.611,-49.81
32064,3.621,-49.81
32074,3.631,-49.81
32083,3.64,-49.81
32094,3.651,-49.81
32104,3.661,-49.81
32114,3.671,-49.81
32123,3.68,-49.81
32134,3.691,-49.81
32144,3.701,-49.81
32154,3.711,-49.81
32163,3.72,-49.62
32174,3.731,-49.44
32184,3.741,-49.44
32194,3.751,-49.44
32204,3.761,-49.44
32214,3.771,-49.44
32224,3.781,-49.44
32234,3.791,-49.44
32244,3.801,-49.44
32253,3.81,-49.44
32264,3.821,-49.44
32274,3.831,-49.44
32284,3.841,-49.44
32293,3.85,-49.44
32304,3.861,-49.44
32314,3.871,-49.44
32324,3.881,-49.44
32334,3.891,-49.44
32344,3.901,-49.44
32354,3.911,-49.44
32364,3.921,-49.62
32374,3.931,-49.62
32384,3.941,-49.44
32394,3.951,-49.44
32404,3.961,-49.44
32414,3.971,-49.44
32423,3.98,-49.44
32434,3.991,-49.44
32444,4.001,-49.44
32454,4.011,-49.44
32464,4.021,-49.44
32474,4.031,-49.44
32484,4.041,-49.44
32494,4.051,-49.44
32504,4.061,-49.44
32514,4.071,-49.44
32524,4.081,-49.26
32534,4.091,-49.08
32544,4.101,-49.08
32553,4.11,-49.08
32564,4.121,-49.08
32574,4.131,-49.08
32584,4.141,-49.08
32594,4.151,-48.89
32604,4.161,-48.71
32614,4.171,-48.71
32624,4.181,-48.71
32634,4.191,-48.71
32644,4.201,-48.53
32654,4.211,-48.34
32664,4.221,-48.16
32674,4.231,-47.98
32684,4.241,-47.98
32694,4.251,-47.98
32704,4.261,-47.8
32714,4.271,-47.61
32723,4.28,-47.61
32734,4.291,-47.61
32744,4.301,-47.43
32754,4.311,-47.25
32764,4.321,-47.25
32774,4.331,-47.25
32784,4.341,-47.25
32794,4.351,-47.43
32804,4.361,-47.43
32814,4.371,-47.25
32824,4.381,-47.25
32834,4.391,-47.25
32844,4.401,-47.25
32854,4.411,-47.25
32864,4.421,-47.25
32874,4.431,-47.25
32884,4.441,-47.25
32894,4.451,-47.25
32904,4.461,-47.25
32914,4.471,-47.25
32924,4.481,-47.25
32934,4.491,-47.25
32944,4.501,-47.25
32954,4.511,-47.25
32964,4.521,-47.25
32974,4.531,-47.25
32984,4.541,-47.25
32994,4.551,-47.25
33004,4.561,-47.25
33014,4.571,-47.25
33025,4.582,-47.25
33034,4.591,-47.06
33044,4.601,-46.88
33054,4.611,-46.88
33064,4.621,-46.88
33074,4.631,-46.88
33084,4.641,-46.7
33094,4.651,-46.7
33104,4.661,-46.88
33114,4.671,-46.88
33124,4.681,-46.88
